1373816999563,137,6. Return products for given keyword,200,OK,Virtual Users 1-10,text,true,11511,7,7,128
1373816999710,107,7. Return facet values for products,200,OK,Virtual Users 1-10,text,true,2685,7,7,105
1373816999829,67,8. Call for vouchers,200,OK,Virtual Users 1-10,text,true,282,7,7,67
1373816999906,66,9. Call for daily deals,200,OK,Virtual Users 1-10,text,true,282,7,7,66
1373816999980,128,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-10,text,true,1211,7,7,127
1373816973185,27283,2. Call for all categories,200,OK,Virtual Users 1-7,text,true,3441,6,6,27281
1373817000343,98,3. Call for suggestion about keyword,200,OK,Virtual Users 1-7,text,true,186,6,6,98
1373817000450,82,4. Call for search page,200,OK,Virtual Users 1-7,text,true,11085,6,6,73
1373817000544,106,5. Return facets for given keyword,200,OK,Virtual Users 1-7,text,true,2683,6,6,105
1373817000659,131,6. Return products for given keyword,200,OK,Virtual Users 1-7,text,true,11511,6,6,118
1373817000801,137,7. Return facet values for products,200,OK,Virtual Users 1-7,text,true,2685,6,6,135
1373816973387,27717,2. Call for all categories,200,OK,Virtual Users 1-5,text,true,3441,6,6,27716
1373817000950,68,8. Call for vouchers,200,OK,Virtual Users 1-7,text,true,282,6,6,68
1373817001022,99,9. Call for daily deals,200,OK,Virtual Users 1-7,text,true,282,6,6,99
1373817000977,145,3. Call for suggestion about keyword,200,OK,Virtual Users 1-5,text,true,186,6,6,145
1373817001126,105,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-7,text,true,1211,6,6,105
1373817001129,128,4. Call for search page,200,OK,Virtual Users 1-5,text,true,11082,5,5,107
1373817001261,101,5. Return facets for given keyword,200,OK,Virtual Users 1-5,text,true,2683,5,5,100
1373817001373,134,6. Return products for given keyword,200,OK,Virtual Users 1-5,text,true,11511,5,5,117
1373817001516,102,7. Return facet values for products,200,OK,Virtual Users 1-5,text,true,2685,5,5,100
1373817001634,63,8. Call for vouchers,200,OK,Virtual Users 1-5,text,true,282,5,5,62
1373817001705,61,9. Call for daily deals,200,OK,Virtual Users 1-5,text,true,282,5,5,61
1373817001779,123,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-5,text,true,1211,5,5,123
1373816973176,31346,2. Call for all categories,200,OK,Virtual Users 1-6,text,true,3441,4,4,31298
1373817004265,111,3. Call for suggestion about keyword,200,OK,Virtual Users 1-6,text,true,186,4,4,111
1373817004387,125,4. Call for search page,200,OK,Virtual Users 1-6,text,true,11083,4,4,71
1373817004522,106,5. Return facets for given keyword,200,OK,Virtual Users 1-6,text,true,2683,4,4,105
1373817004638,169,6. Return products for given keyword,200,OK,Virtual Users 1-6,text,true,11511,4,4,120
1373817004817,107,7. Return facet values for products,200,OK,Virtual Users 1-6,text,true,2685,4,4,107
1373817004934,67,8. Call for vouchers,200,OK,Virtual Users 1-6,text,true,282,4,4,66
1373817005011,66,9. Call for daily deals,200,OK,Virtual Users 1-6,text,true,282,4,4,66
1373817005087,103,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-6,text,true,1211,4,4,103
1373816973461,40092,2. Call for all categories,200,OK,Virtual Users 1-9,text,true,3441,3,3,40091
1373817013297,115,3. Call for suggestion about keyword,200,OK,Virtual Users 1-9,text,true,186,3,3,115
1373817013421,80,4. Call for search page,200,OK,Virtual Users 1-9,text,true,11084,3,3,69
1373817013511,105,5. Return facets for given keyword,200,OK,Virtual Users 1-9,text,true,2683,3,3,103
1373817013626,134,6. Return products for given keyword,200,OK,Virtual Users 1-9,text,true,11511,3,3,123
1373817013770,102,7. Return facet values for products,200,OK,Virtual Users 1-9,text,true,2685,3,3,101
1373817013882,64,8. Call for vouchers,200,OK,Virtual Users 1-9,text,true,282,3,3,64
1373817013956,64,9. Call for daily deals,200,OK,Virtual Users 1-9,text,true,282,3,3,64
1373817014030,103,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-9,text,true,1211,3,3,103
1373816972705,45963,2. Call for all categories,200,OK,Virtual Users 1-2,text,true,3441,2,2,45961
1373817018413,103,3. Call for suggestion about keyword,200,OK,Virtual Users 1-2,text,true,186,2,2,103
1373816972777,46030,2. Call for all categories,200,OK,Virtual Users 1-8,text,true,3441,2,2,46025
1373817018549,104,3. Call for suggestion about keyword,200,OK,Virtual Users 1-8,text,true,186,2,2,104
1373817018526,155,4. Call for search page,200,OK,Virtual Users 1-2,text,true,11084,2,2,146
1373817018662,78,4. Call for search page,200,OK,Virtual Users 1-8,text,true,11083,2,2,70
1373817018689,107,5. Return facets for given keyword,200,OK,Virtual Users 1-2,text,true,2683,2,2,106
1373817018752,113,5. Return facets for given keyword,200,OK,Virtual Users 1-8,text,true,2683,2,2,112
1373817018801,156,6. Return products for given keyword,200,OK,Virtual Users 1-2,text,true,11511,2,2,146
1373817018875,184,6. Return products for given keyword,200,OK,Virtual Users 1-8,text,true,11511,2,2,143
1373817018967,113,7. Return facet values for products,200,OK,Virtual Users 1-2,text,true,2685,2,2,106
1373817019087,63,8. Call for vouchers,200,OK,Virtual Users 1-2,text,true,282,2,2,63
1373817019067,106,7. Return facet values for products,200,OK,Virtual Users 1-8,text,true,2685,2,2,106
1373817019160,67,9. Call for daily deals,200,OK,Virtual Users 1-2,text,true,282,2,2,67
1373817019182,63,8. Call for vouchers,200,OK,Virtual Users 1-8,text,true,282,2,2,63
1373817019253,81,9. Call for daily deals,200,OK,Virtual Users 1-8,text,true,282,2,2,81
1373817019235,110,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-2,text,true,1211,2,2,110
1373817019344,99,10. Return vouchers for given product IDs,200,OK,Virtual Users 1-8,text,true,1211,1,1,99
